timestamp,losses_mw,vm_mean,vm_min,vm_max,voltage_deviation_pu,max_line_loading,n_overloaded_lines,n_voltage_violations,total_load_mw,converged,total_gen_mw
2019-01-06 04:00:00+00:00,83.52918525282293,0.987258378768903,0.9430000000000001,1.0400000000000003,0.021132735352071583,0.04539614247001528,0,1,3204.490218807861,True,2806.101027311853
2019-01-06 05:00:00+00:00,80.77409137506541,0.9873185298411948,0.9429999999999997,1.0400000000000003,0.02109644950033799,0.04394128877538341,0,1,3177.105455969432,True,2827.5952823901757
2019-01-06 06:00:00+00:00,82.34443943597682,0.9871891081527561,0.9429999999999998,1.04,0.021186184893592117,0.04371046291055411,0,1,3255.512548767789,True,2952.6944244430465
2019-01-06 07:00:00+00:00,88.75213494764513,0.9868097328133311,0.9430000000000001,1.0400000000000003,0.021460697655954045,0.044911652095752125,0,1,3474.545076124789,True,3145.7952841915485
2019-01-06 08:00:00+00:00,98.59621697227996,0.9863799427859644,0.9429999999999998,1.04,0.02177987861763455,0.04243956815934473,0,2,3764.115225263979,True,3052.2134233704373
2019-01-06 09:00:00+00:00,155.96812561235598,0.9855661554982731,0.943,1.0405795302242202,0.022443432065529404,0.037488331512222445,0,3,4004.9128516747096,True,2700.5775980800618
2019-01-06 10:00:00+00:00,233.34297122008795,0.9845773901607755,0.943,1.0416416695067041,0.02331582839520732,0.05014793313269165,0,3,4201.695606371491,True,2518.788197087955
2019-01-06 11:00:00+00:00,263.3267709790498,0.9842284419519013,0.943,1.041881396063489,0.023627872135779406,0.053941043448015036,0,3,4248.886637414813,True,2466.8250465739916
2019-01-06 12:00:00+00:00,215.51936806163764,0.9848204627535503,0.9430000000000003,1.0412611367610707,0.023103210050590534,0.046744374969187166,0,3,4146.666512682425,True,2549.062109071178
2019-01-06 13:00:00+00:00,139.250424839527,0.985571848248628,0.9429999999999998,1.04,0.022431505676864763,0.040756113246993846,0,3,4115.743813998705,True,2996.157835401614
2019-01-06 14:00:00+00:00,108.9380682707364,0.9858849237131017,0.943,1.04,0.02216826984791091,0.04669853654978761,0,2,4035.6609833962652,True,3515.0361007163633
2019-01-06 15:00:00+00:00,123.85070001259228,0.9855207073108677,0.943,1.0400000000000003,0.022460760594924092,0.0514988174298543,0,3,4149.741828563087,True,3919.060150914518
2019-01-06 16:00:00+00:00,140.9429294264485,0.9849802171245299,0.9429999999999997,1.04,0.022859651398901643,0.05539218750758312,0,3,4417.481921998929,True,4177.836480849513
2019-01-06 17:00:00+00:00,145.8047961177796,0.9848413306822628,0.943,1.04,0.02296140704783093,0.056773213807965184,0,3,4485.66990082314,True,4220.340019983129
2019-01-06 18:00:00+00:00,139.3415119736599,0.9850633413782864,0.9429999999999998,1.04,0.02279190106824377,0.056001215996690855,0,3,4372.021591510873,True,4083.5985211505176
2019-01-06 19:00:00+00:00,129.32420088971367,0.985414815780575,0.943,1.04,0.02253371939276019,0.05380374872777892,0,3,4198.185386562885,True,3919.1271792192288
2019-01-06 20:00:00+00:00,122.08860930152763,0.9857055912145329,0.943,1.04,0.022309097334296403,0.05226199983539871,0,3,4055.5460743793155,True,3773.5551180897014
2019-01-06 21:00:00+00:00,120.42545624915678,0.9857505678355138,0.943,1.0400000000000005,0.022281151376915633,0.05198495596475071,0,3,4030.714123225908,True,3748.1841799873027
2019-01-06 22:00:00+00:00,109.55689981124601,0.9861607643783331,0.9429999999999997,1.04,0.021972315703883565,0.049835864873499613,0,2,3818.1630306675147,True,3524.531944896784
2019-01-06 23:00:00+00:00,97.80017856357324,0.9866164058665456,0.943,1.0400000000000003,0.02161937365668116,0.04766303642419992,0,1,3572.939576052778,True,3253.6741323557676
2019-01-07 00:00:00+00:00,91.53294947754782,0.9868793968711062,0.9430000000000001,1.04,0.02140399439628127,0.046372096068013284,0,1,3428.2884287757743,True,3094.925357588457
